code,idgrade,mean_dropout
2912707,9,7.75625
2912806,5,2.005
2912806,9,3.874999999999999
2912905,5,4.91
2912905,9,11.35
2913002,5,2.155
2913002,9,5.4125
2913101,5,6.095000000000001
2913101,9,8.237499999999999
2913200,5,1.92
2913200,9,6.64375
2913309,5,1.725
2913309,9,5.324999999999999
2913408,5,1.55
2913408,9,5.662500000000001
2913457,5,3.26
2913457,9,11.09375
2913507,5,2.86
2913507,9,7.15625
2913606,5,3.705
2913606,9,6.874999999999999
2913705,5,4.135000000000001
2913705,9,9.431249999999999
2913804,5,6.685
2913804,9,9.5375
2913903,5,2.255
2913903,9,11.50625
2914000,5,2.055
2914000,9,8.668749999999999
2914109,5,3.964999999999999
2914109,9,3.725
2914208,5,2.445
2914208,9,6.893750000000001
2914307,5,2.925
2914307,9,8.7875
2914406,5,.9050000000000002
2914406,9,4.54375
2914505,5,1.13
2914505,9,3.675
2914604,5,1.62
2914604,9,4.04375
2914653,5,3.024999999999999
2914653,9,6.7375
2914703,5,3.569999999999999
2914703,9,6.875
2914802,5,2.59
2914802,9,6.325
2914901,5,5.155
2914901,9,6.187499999999999
2915007,5,1.66
2915007,9,5.93125
2915106,5,2.375
2915106,9,8.4125
2915205,5,2.17
2915205,9,4.7
2915304,5,2.86
2915304,9,5.899999999999999
2915353,5,4.71
2915353,9,11.05625
2915403,5,4.779999999999999
2915403,9,9.46875
2915502,5,3.565
2915502,9,7.0875
2915601,5,2.8
2915601,9,7.01875
2915700,5,8.790000000000003
2915700,9,13.81875
2915809,5,6.06
2915809,9,10.79375
2915908,5,5.500000000000001
2915908,9,11.025
2916005,5,1.46
2916005,9,5.70625
2916104,5,5.115
2916104,9,6.893750000000002
2916203,5,2.5
2916203,9,5.174999999999999
2916302,5,5.994999999999999
2916302,9,7.531249999999999
2916401,5,1.93
2916401,9,5.068750000000001
2916500,5,3.769999999999999
2916500,9,13.04375
2916609,5,7.125000000000002
2916609,9,12.54375
2916708,5,3.275
2916708,9,6.987500000000001
2916807,5,4.835000000000001
2916807,9,14.53125
2916856,5,2.279999999999999
2916856,9,11.84375
2916906,5,3.37
2916906,9,7.943750000000001
2917003,5,3.36
2917003,9,8.112500000000001
2917102,5,3.655
2917102,9,9.474999999999998
2917201,5,1.915
2917201,9,7.918750000000001
2917300,5,2.09
2917300,9,10.1
2917334,5,.945
2917334,9,4.106249999999999
2917359,5,1
2917359,9,5.037500000000001
2917409,5,.8400000000000001
2917409,9,5.59375
2917508,5,3.09
2917508,9,5.899999999999999
2917607,5,3.055
2917607,9,8.643749999999997
2917706,5,3.37
2917706,9,6.71875
2917805,5,7.925000000000002
2917805,9,13.75
2917904,5,2.364999999999999
2917904,9,9.093749999999998
2918001,5,3.805
2918001,9,6.76875
2918100,5,2.93
2918100,9,7.124999999999998
2918209,5,2.17
2918209,9,4.33125
2918308,5,10.175
2918308,9,15.3875
2918357,5,5.010000000000001
2918357,9,9.84375
2918407,5,3.105
2918407,9,6.731250000000001
2918456,5,5.275
2918456,9,13.99375
2918506,5,2.025
2918506,9,7.324999999999999
2918555,5,4.415
2918555,9,5.81875
2918605,5,2.385000000000001
2918605,9,5.9875
2918704,5,1.625
2918704,9,6.19375
2918753,5,1.985
2918753,9,10
2918803,5,1.445
2918803,9,5.03125
2918902,5,2.395
2918902,9,5.712499999999999
2919009,5,4.660000000000001
2919009,9,10.59375
2919058,5,1.435
2919058,9,6.706250000000001
2919108,5,3.72
2919108,9,8.275
2919157,5,2.2
2919157,9,7.149999999999999
2919207,5,4.02
2919207,9,5.281249999999999
2919306,5,3.49
2919306,9,6.512500000000001
2919405,5,1.66
2919405,9,4.9875
2919504,5,1.11
2919504,9,5.26875
2919553,5,1.66
2919553,9,5.16875
2919603,5,2.635
2919603,9,9.574999999999999
2919702,5,3.58
2919702,9,7.325
2919801,5,2.03
2919801,9,6.20625
2919900,5,2.100000000000001
2919900,9,5.499999999999999
2919926,5,3.185
2919926,9,3.98125
2919959,5,2.425
2919959,9,8.356249999999999
2920007,5,4.920000000000001
2920007,9,7.443750000000001
2920106,5,2.339999999999999
2920106,9,9.675000000000001
2920205,5,1.39
2920205,9,7.8
2920304,5,1.445
2920304,9,3.39375
2920403,5,3.13
2920403,9,4.237500000000001
2920452,5,7.38
2920452,9,12.31875
2920502,5,1.495
2920502,9,7.33125
2920601,5,1.985
2920601,9,6.3
2920700,5,4.745
2920700,9,10.38125
2920809,5,1.97
2920809,9,5.281249999999999
2920908,5,3.89
2920908,9,6.8125
2921005,5,1.975
2921005,9,4.53125
2921054,5,1.345
2921054,9,6.3875
2921104,5,2.31
2921104,9,12.7875
2921203,5,3.035
2921203,9,6.956250000000001
2921302,5,2.185
2921302,9,5.112500000000001
2921401,5,6.805000000000001
2921401,9,16.8625
2921450,5,.9499999999999998
2921450,9,9.125
2921500,5,5.48
2921500,9,13.19375
2921609,5,7.844999999999999
2921609,9,9.818750000000001
2921708,5,3.149999999999999
2921708,9,8.4125
2921807,5,1.615
2921807,9,7.275
2921906,5,1.685
2921906,9,4.5875
2922003,5,2.415
2922003,9,6.412500000000001
2922052,5,2.95
2922052,9,7.00625
2922102,5,2.44
2922102,9,9.543750000000001
2922201,5,1.74
2922201,9,7.15
2922250,5,3.85
2922250,9,9.36875
2922300,5,4.145
2922300,9,5.943750000000001
2922409,5,2.31
2922409,9,6.137500000000001
2922508,5,3.245
2922508,9,9.05625
2922607,5,9.635000000000002
2922607,9,6.612500000000001
2922656,5,2.660000000000001
2922656,9,11.71875
2922706,5,5.135
2922706,9,8.6875
2922730,5,1.475
2922730,9,6.175000000000002
2922755,5,2.52
2922755,9,4.412500000000001
2922805,5,3.085
2922805,9,6.375000000000001
2922854,5,2.685
2922854,9,4.875
2922904,5,1.3
2922904,9,4.899999999999999
2923001,5,2.785
2923001,9,6.843750000000001
2923035,5,2.025
2923035,9,4.924999999999999
2923050,5,2.315
2923050,9,11.6625
2923100,5,1.91
2923100,9,6.0375
2923209,5,2.055
2923209,9,6.76875
2923308,5,1.465
2923308,9,9.262500000000001
2923357,5,5.235000000000001
2923357,9,11.55
2923407,5,1.49
2923407,9,6.643749999999999
2923506,5,2.37
2923506,9,4.975000000000001
2923605,5,2.14
2923605,9,5.4125
2923704,5,6.325
2923704,9,8.1625
2923803,5,2.635
2923803,9,9.25
2923902,5,4.924999999999999
2923902,9,8.362500000000001
2924009,5,2.905
2924009,9,6.093749999999998
2924058,5,1.045
2924058,9,4.54375
2924108,5,2.345
2924108,9,5.25625
2924207,5,3.67
2924207,9,8.481249999999998
2924306,5,1.385
2924306,9,7.368749999999999
2924405,5,5.864999999999999
2924405,9,12.89375
2924504,5,1.625
2924504,9,5.0875
2924603,5,2.38
2924603,9,6.8875
2924652,5,1.045
2924652,9,6.987499999999999
2924678,5,5.225
2924678,9,6.3375
2924702,5,1.86
2924702,9,5.04375
2924801,5,2.415
2924801,9,9.987500000000001
2924900,5,.9899999999999999
2924900,9,4.725
2925006,5,2.194999999999999
2925006,9,6.48125
2925105,5,2.305000000000001
2925105,9,6.962499999999998
2925204,5,3.155
2925204,9,5.19375
2925253,5,5.204999999999999
2925253,9,8.4625
2925303,5,2.575
2925303,9,5.0625
2925402,5,5.749999999999999
2925402,9,8.668750000000001
2925501,5,4.405
2925501,9,7.26875
2925600,5,1.385
2925600,9,5.331250000000001
2925709,5,1.635
2925709,9,7.993750000000001
2925758,5,3.669999999999999
2925758,9,12.51875
2925808,5,3.160000000000001
2925808,9,6.756250000000001
2925907,5,1.67
2925907,9,8.575000000000001
2925931,5,4.8
2925931,9,7.7625
2925956,5,2.694999999999999
2925956,9,5.95625
2926004,5,4.944999999999999
2926004,9,6.737499999999999
2926103,5,2.8
2926103,9,6.6125
2926202,5,5.955
2926202,9,9.143750000000001
2926301,5,2.125
2926301,9,5.06875
2926400,5,1.38
2926400,9,5.737500000000001
2926509,5,5.280000000000001
2926509,9,9.949999999999999
2926608,5,1.98
2926608,9,7.7625
2926657,5,7.569999999999999
2926657,9,14.6625
2926707,5,1.355
2926707,9,7.487500000000002
2926806,5,1.22
2926806,9,4.274999999999999
2926905,5,1.89
2926905,9,6.575000000000001
2927002,5,1.615
2927002,9,8.800000000000001
2927101,5,4.795
2927101,9,7.493749999999999
2927200,5,1.245
2927200,9,4.887499999999998
2927309,5,2.295
2927309,9,4.149999999999999
2927408,5,5.869999999999999
2927408,9,5.83125
2927507,5,3.63
2927507,9,5.437500000000001
2927606,5,2.29
2927606,9,8.61875
2927705,5,2.925
2927705,9,5.431249999999999
2927804,5,4.910000000000001
2927804,9,6.39375
2927903,5,4.56
2927903,9,8.75
2928000,5,2.405
2928000,9,5.874999999999998
2928059,5,4.264999999999999
2928059,9,14.975
2928109,5,2.81
2928109,9,7.337499999999999
2928208,5,1.16
2928208,9,4.793749999999999
2928307,5,1.275
2928307,9,4.581250000000001
2928406,5,3.865
2928406,9,6.912500000000001
2928505,5,1.315
2928505,9,4.106249999999999
2928604,5,3.66
2928604,9,5.1
2928703,5,2.544999999999999
2928703,9,5.19375
2928802,5,1.585
2928802,9,4.28125
2928901,5,1.465
2928901,9,7.600000000000001
2928950,5,1.41
2928950,9,5.20625
2929008,5,2.51
2929008,9,5.975000000000001
2929057,5,3.08
2929057,9,7.88125
2929107,5,2.26
2929107,9,7.668749999999999
2929206,5,3.54
2929206,9,7.556249999999999
2929255,5,1.755
2929255,9,9.356249999999999
2929305,5,5.605
2929305,9,5.887499999999999
2929354,5,4.345000000000001
2929354,9,10.075
2929370,5,1.945
2929370,9,13.51875
2929404,5,1.14
2929404,9,4.85625
2929503,5,2.495
2929503,9,5.362500000000001
2929602,5,2.985
2929602,9,8.918750000000001
2929701,5,2.355
2929701,9,6.48125
2929750,5,2.805000000000001
2929750,9,4.25
2929800,5,3.215000000000001
2929800,9,7.556249999999999
2929909,5,1.54
2929909,9,5.781250000000001
2930006,5,1.335
2930006,9,4.324999999999999
2930105,5,2.899999999999999
2930105,9,6.787499999999999
2930154,5,1.87
2930154,9,5.36875
2930204,5,2.650000000000001
2930204,9,7.11875
2930303,5,1.625
2930303,9,5.137499999999999
2930402,5,3.265
2930402,9,7.287500000000001
2930501,5,6.7
2930501,9,9.2125
2930600,5,2.99
2930600,9,5.849999999999999
2930709,5,4.429999999999999
2930709,9,6.137500000000001
2930758,5,12.875
2930758,9,17.23125
2930766,5,3.195
2930766,9,12.35
2930774,5,3.475
2930774,9,3.675
2930808,5,1.14
2930808,9,6.649999999999999
2930907,5,2.38
2930907,9,6.06875
2931004,5,2.57
2931004,9,7.781249999999999
2931053,5,.9949999999999999
2931053,9,4.69375
2931103,5,2.48
2931103,9,5.962499999999999
2931202,5,3.455
2931202,9,8.581249999999999
2931301,5,2.100000000000001
2931301,9,9.750000000000002
2931350,5,2.38
2931350,9,5.506250000000001
2931400,5,1.635
2931400,9,7.112500000000001
2931509,5,2.255
2931509,9,7.806249999999999
2931608,5,2.38
2931608,9,4.968749999999999
2931707,5,3
2931707,9,4.225
2931806,5,5.02
2931806,9,11.625
2931905,5,3.02
2931905,9,6.8125
2932002,5,2.36
2932002,9,9.168750000000001
2932101,5,2.585
2932101,9,6.143749999999999
2932200,5,2.85
2932200,9,5.6875
2932309,5,8.040000000000001
2932309,9,9.6625
2932408,5,2.355
2932408,9,5.762499999999999
2932457,5,1.31
2932457,9,6.46875
2932507,5,4.729999999999999
2932507,9,9.612500000000001
2932606,5,1.19
2932606,9,7.981249999999999
2932705,5,5.615000000000001
2932705,9,9.737500000000001
2932804,5,2.175
2932804,9,7.44375
2932903,5,3.325
2932903,9,6.618749999999999
2933000,5,1.33
2933000,9,3.79375
2933059,5,5.145
2933059,9,12.10625
2933109,5,2.125
2933109,9,5.64375
2933158,5,1.825
2933158,9,8.78125
2933174,5,2.395
2933174,9,7.325
2933208,5,6.095
2933208,9,9.768750000000001
2933257,5,3.815
2933257,9,9.918750000000001
2933307,5,3.310000000000001
2933307,9,8
2933406,5,2.9
2933406,9,5.6875
2933455,5,1.765
2933455,9,7.581250000000002
2933505,5,5.65
2933505,9,10.15
2933604,5,3.65
2933604,9,9.668749999999999
3100104,5,.115
3100104,9,4.50625
3100203,5,1.975
3100203,9,7.212499999999999
3100302,5,.655
3100302,9,5.725
3100401,5,.5750000000000001
3100401,9,3.725
3100500,5,.46
3100500,9,4.51875
3100609,5,1.63
3100609,9,7.068750000000001
3100708,5,.86
3100708,9,4.975
3100807,5,.7250000000000001
3100807,9,5.174999999999999
3100906,5,.6800000000000002
3100906,9,6.28125
3101003,5,.97
3101003,9,8.187500000000002
3101102,5,.97
3101102,9,6.149999999999999
3101201,5,.175
3101201,9,4.493749999999999
3101300,5,.265
3101300,9,3.4
3101409,5,.7
3101409,9,5.5625
3101508,5,.7399999999999999
3101508,9,3.44375
3101607,5,.4550000000000001
3101607,9,4.2875
3101631,5,.4400000000000001
3101631,9,2.55
3101706,5,1.935
3101706,9,8.68125
3101805,5,1.5
3101805,9,10.28125
3101904,5,.19
3101904,9,2.71875
3102001,5,.1
3102001,9,5.574999999999999
3102050,5,1.805
3102050,9,8.449999999999999
3102100,5,.9100000000000001
3102100,9,5.23125
3102209,5,1.02
3102209,9,7.356249999999999
3102308,5,.4700000000000001
3102308,9,3.3625
3102407,5,1.84
3102407,9,6.637499999999998
3102506,5,.8700000000000001
3102506,9,5.743749999999999
3102605,5,.5249999999999999
3102605,9,4.40625
3102704,5,.675
3102704,9,5.056249999999999
3102803,5,.08
3102803,9,2.33125
3102852,5,.79
3102852,9,5.893750000000001
3102902,5,1.06
3102902,9,2.5625
3103009,5,.7100000000000001
3103009,9,3.9375
3103108,5,.475
3103108,9,.9874999999999999
3103207,5,.13
3103207,9,4.537500000000001
3103306,5,1.555
3103306,9,2.375
3103405,5,.4550000000000001
3103405,9,4.50625
3103504,5,.535
3103504,9,2.975
3103603,5,.6950000000000001
3103603,9,1.9875
3103702,5,1.24
3103702,9,4.749999999999999
3103751,5,.415
3103751,9,2.925
3103801,5,.8399999999999999
3103801,9,3.7875
3103900,5,.825
3103900,9,8.100000000000001
3104007,5,.4700000000000002
3104007,9,3.53125
3104106,5,.4
3104106,9,2.5875
3104205,5,.245
3104205,9,2.75
3104304,5,.355
3104304,9,2.875
3104403,5,.235
3104403,9,3.8375
3104452,5,1.59
3104452,9,4.681249999999999
3104502,5,.615
3104502,9,3.95
3104601,5,.8150000000000001
3104601,9,5.75625
3104700,5,1.465
3104700,9,5.34375
3104809,5,.7699999999999999
3104809,9,4.962499999999999
3104908,5,.285
3104908,9,3.2875
3105004,5,1.06
3105004,9,3.137500000000001
3105103,5,.8150000000000001
3105103,9,2.7
3105202,5,1.11
3105202,9,6.3125
3105301,5,.4263157894736842
3105301,9,5.475000000000001
3105400,5,.5399999999999999
3105400,9,3.95
3105509,5,.32
3105509,9,2.425
3105608,5,.4950000000000001
3105608,9,2.50625
3105707,5,.825
3105707,9,3.16875
3105905,5,.4500000000000001
3105905,9,3.96875
3106002,5,.8700000000000001
3106002,9,2.08125
3106101,5,2.02
3106101,9,4.525
3106200,5,.7649999999999999
3106200,9,3.1
3106309,5,.8550000000000001
3106309,9,4.53125
3106408,5,.23
3106408,9,4.249999999999999
3106507,5,1.830000000000001
3106507,9,2.175
3106606,5,10.175
3106606,9,7.418750000000001
3106655,5,.71
3106655,9,5.35
3106705,5,.58
3106705,9,2.762500000000001
3106804,5,.49
3106804,9,4.475000000000001
3106903,5,1.13
3106903,9,3.5375
3107000,5,.305
3107000,9,6.7
3107109,5,.41
3107109,9,3.2125
3107208,5,.455
3107208,9,6.518749999999999
3107307,5,1.14
3107307,9,4.712499999999999
3107406,5,1.08
3107406,9,5.33125
3107505,5,.475
3107505,9,2.30625
3107604,5,.285
3107604,9,3.5625
3107703,5,.445
3107703,9,1.75625
3107802,5,.6350000000000001
3107802,9,5.5
3107901,5,.4349999999999999
3107901,9,5.2125
3108008,5,.185
3108008,9,2.35
3108107,5,.575
3108107,9,3.481249999999999
3108206,5,.275
3108206,9,1.2625
3108255,5,1.17
3108255,9,6.768749999999998
3108305,5,.465
3108305,9,5.312500000000001
3108404,5,.405
3108404,9,4.28125
3108503,5,.725
3108503,9,4.112500000000001
3108552,5,.8549999999999999
3108552,9,5.600000000000001
3108602,5,1.58
3108602,9,3.6375
3108701,5,1.315
3108701,9,7.0125
3108800,5,.53
3108800,9,6.793749999999999
3108909,5,.345
3108909,9,2.6125
3109006,5,.8300000000000001
3109006,9,4.58125
3109105,5,.38
3109105,9,3.13125
3109204,5,1.305
3109204,9,5.993750000000001
3109253,5,.26
3109253,9,4.00625
3109303,5,.9
3109303,9,5.250000000000001
3109402,5,.97
3109402,9,4.956249999999999
3109451,5,.9499999999999998
3109451,9,6.556249999999999
3109501,5,.345
3109501,9,4.7125
3109600,5,.315
3109600,9,2.925
3109709,5,.195
3109709,9,2.3875
3109808,5,.775
3109808,9,2.80625
3109907,5,.26
3109907,9,2.675
3110004,5,.41
3110004,9,2.506250000000001
3110103,5,1.9
3110103,9,4.41875
3110202,5,.8949999999999999
3110202,9,4.887499999999999
3110301,5,.21
3110301,9,3.6875
3110400,5,.575
3110400,9,1.00625
3110509,5,.78
3110509,9,4.0375
3110608,5,.5349999999999999
3110608,9,2.45625
3110707,5,1.55
3110707,9,2.981250000000001
3110806,5,2.065
3110806,9,5.718749999999999
3110905,5,.78
3110905,9,5.375
3111002,5,.3900000000000001
3111002,9,6.28125
3111101,5,.4950000000000001
3111101,9,2.95
3111150,5,.39
3111150,9,4.293749999999999
3111200,5,.38
3111200,9,5.575
3111309,5,2.1
3111309,9,3.70625
3111408,5,1.02
3111408,9,6.41875
3111507,5,1.335
3111507,9,5.062500000000001
3111606,5,.7750000000000001
3111606,9,5.306249999999999
3111705,5,.8400000000000001
3111705,9,5.843750000000001
3111804,5,.6249999999999999
3111804,9,4
3111903,5,1.055
3111903,9,3.81875
3112000,5,.585
3112000,9,4.750000000000001
3112059,5,1.245
3112059,9,6.44375
3112109,5,1.065
3112109,9,5.631250000000001
3112208,5,.5250000000000001
3112208,9,2.49375
3112307,5,.3350000000000001
3112307,9,3.925
3112406,5,.6
3112406,9,2.96875
3112505,5,.315
3112505,9,2.65
3112604,5,.8450000000000001
3112604,9,4.368749999999999
3112653,5,1.72
3112653,9,9.124999999999998
3112703,5,.8050000000000003
3112703,9,4.69375
3112802,5,.405
3112802,9,3.63125
3112901,5,.43
3112901,9,4.8625
3113008,5,1.275
3113008,9,6.818750000000001
3113107,5,.6399999999999999
3113107,9,3.806249999999999
3113206,5,.26
3113206,9,2.025
3113305,5,1.08
3113305,9,5.093750000000001
3113404,5,.765
3113404,9,5.09375
3113503,5,.49
3113503,9,2.96875
3113602,5,.37
3113602,9,3.875
3113701,5,1.15
3113701,9,6.55625
3113800,5,1.75
3113800,9,8.393749999999997
3113909,5,.625
3113909,9,4.48125
3114006,5,.775
3114006,9,4.81875
3114105,5,1.205
3114105,9,6.06875
3114204,5,.32
3114204,9,2.13125
3114303,5,.5199999999999999
3114303,9,4.1375
3114402,5,.275
3114402,9,2.58125
3114501,5,.235
3114501,9,4.475000000000001
3114550,5,.6100000000000001
3114550,9,3.9625
3114600,5,.215
3114600,9,3.15
3114709,5,.7649999999999999
3114709,9,2.23125
3114808,5,.8300000000000001
3114808,9,3.443750000000001
3114907,5,.195
3114907,9,2.41875
3115003,5,.185
3115003,9,2.725
3115102,5,.3100000000000001
3115102,9,4.96875
3115201,5,.195
3115201,9,2.33125
3115300,5,.74
3115300,9,3.118749999999999
3115359,5,.5700000000000001
3115359,9,2.5375
3115409,5,.9850000000000001
3115409,9,4.749999999999999
3115458,5,2.675
3115458,9,6.93125
3115474,5,.735
3115474,9,4.39375
3115508,5,.345
3115508,9,3.325
3115607,5,.185
3115607,9,2.675
3115706,5,1.03
3115706,9,5.162500000000001
3115805,5,.605
3115805,9,6.89375
3115904,5,2.095
3115904,9,7.100000000000001
3116001,5,.885
3116001,9,4.937500000000001
3116100,5,1.305
3116100,9,4.393749999999999
3116159,5,.775
3116159,9,4.768750000000001
3116209,5,1.375
3116209,9,4.418749999999999
3116308,5,.9949999999999999
3116308,9,7.337499999999999
3116407,5,1.165
3116407,9,6.275
3116506,5,.2600000000000001
3116506,9,3.025
3116605,5,.4600000000000001
3116605,9,3.375
3116704,5,.5100000000000001
3116704,9,4.08125
3116803,5,.8699999999999999
3116803,9,6.462499999999999
3116902,5,1.81
3116902,9,8.0375
3117009,5,2.5
3117009,9,4.21875
3117108,5,.475
3117108,9,4.743749999999999
3117207,5,.515
3117207,9,3.287500000000001
3117306,5,1.285
3117306,9,5.7125
3117405,5,2.125
3117405,9,5.55625
3117504,5,2.08
3117504,9,4.65625
3117603,5,.36
3117603,9,5.3875
3117702,5,.55
3117702,9,4.39375
3117801,5,.595
3117801,9,2.76875
3117836,5,.6649999999999999
3117836,9,4.64375
3117876,5,.4350000000000001
3117876,9,2.3125
3117900,5,.82
3117900,9,2.0375
3118007,5,.53
3118007,9,3
3118106,5,1.25
3118106,9,5.09375
