FID,NM_MUNICIP,CD_GEOCMU,x_cent,y_cent
5115,DIAMANTE D'OESTE,4107157,-54.100302024400001,-24.954211813899999
5116,DOIS VIZINHOS,4107207,-53.075368600799997,-25.750162468199999
5117,DOURADINA,4107256,-53.290046401200001,-23.347593047499998
5118,DOUTOR CAMARGO,4107306,-52.214812755099999,-23.561184880999999
5119,ENÉAS MARQUES,4107405,-53.153769718000000,-25.906645703599999
5120,ENGENHEIRO BELTRÃO,4107504,-52.269748120199999,-23.759828358400000
5121,ESPERANÇA NOVA,4107520,-53.798782054299998,-23.714390172000002
5122,ENTRE RIOS DO OESTE,4107538,-54.223077903499998,-24.712838544099998
5123,ESPIGÃO ALTO DO IGUAÇU,4107546,-52.787123239899998,-25.352747338200000
5124,FAROL,4107553,-52.628848423900003,-24.123308424000001
5125,FÊNIX,4107702,-52.029772185500001,-23.901113853599998
5126,FLORAÍ,4107801,-52.348416530400002,-23.332732393499999
5127,FLOR DA SERRA DO SUL,4107850,-53.286477341800001,-26.238151775399999
5128,FLORESTA,4107900,-52.090075540000001,-23.607223962799999
5129,FLÓRIDA,4108106,-51.956453814000000,-23.105590184600000
5130,FORMOSA DO OESTE,4108205,-53.331672649100000,-24.292645000699999
5131,FRANCISCO ALVES,4108320,-53.872326743700000,-24.094817821900001
5132,FRANCISCO BELTRÃO,4108403,-53.132582233900003,-26.047689148100002
5133,FOZ DO JORDÃO,4108452,-52.091100738199998,-25.699633890499999
5134,GODOY MOREIRA,4108551,-51.907994479899997,-24.160309187700001
5135,GOIOERÊ,4108601,-53.052184647600001,-24.172670742000001
5136,GOIOXIM,4108650,-51.994520357900001,-25.129926408100001
5137,GUAÍRA,4108809,-54.230664482700000,-24.190588662300001
5138,GUAIRAÇÁ,4108908,-52.740098680400003,-22.922864850000000
5139,GUAPOREMA,4109104,-52.826090503899998,-23.325207266700001
5140,GUARACI,4109203,-51.678869177400003,-22.956735357900001
5141,GUARANIAÇU,4109302,-52.865097727299997,-25.054407437999998
5142,HONÓRIO SERPA,4109658,-52.372586252200001,-26.162763349599999
5143,IBEMA,4109757,-53.024041250899998,-25.152013495199999
5144,ICARAÍMA,4109906,-53.585618658800001,-23.373609197099999
5145,IGUARAÇU,4110003,-51.846939249899997,-23.226840024900000
5146,IGUATU,4110052,-53.086912325400000,-24.687840327300002
5147,INAJÁ,4110300,-52.225356210500003,-22.718645997799999
5148,INDIANÓPOLIS,4110409,-52.673166539900002,-23.486872270799999
5149,IPORÃ,4110607,-53.719832213200000,-24.045115976100000
5150,IRACEMA DO OESTE,4110656,-53.351752385899999,-24.438545537500001
5151,IRETAMA,4110805,-52.111001890499999,-24.352289336599998
5152,ITAGUAJÉ,4110904,-51.968572578200003,-22.656902421200002
5153,ITAIPULÂNDIA,4110953,-54.358216778500001,-25.155826085299999
5154,ITAMBÉ,4111100,-52.008260499499997,-23.706527539100001
5155,ITAPEJARA D'OESTE,4111209,-52.823921656700001,-25.986199263300001
5156,ITAÚNA DO SUL,4111308,-52.898462147600000,-22.728721074900001
5157,IVAIPORÃ,4111506,-51.628918331999998,-24.282662791000000
5158,IVATÉ,4111555,-53.424279342200002,-23.353851362299999
5159,IVATUBA,4111605,-52.177443267999998,-23.599111523200001
5160,JANDAIA DO SUL,4112108,-51.684577936399997,-23.627914194700001
5161,JANIÓPOLIS,4112207,-52.811233470200001,-24.128067321200000
5162,JAPURÁ,4112405,-52.541181632300002,-23.438843912500001
5163,JARDIM ALEGRE,4112504,-51.768263497200003,-24.206091124800000
5164,JARDIM OLINDA,4112603,-52.079343958400003,-22.573821720100000
5165,JESUÍTAS,4112751,-53.410597201400002,-24.413958873399999
5166,JURANDA,4112959,-52.835965753000004,-24.398747601899998
5167,JUSSARA,4113007,-52.447781965099999,-23.636983736299999
5168,KALORÉ,4113106,-51.689906001700002,-23.857122465500002
5169,LARANJAL,4113254,-52.490639286099999,-24.902099800199998
5170,LARANJEIRAS DO SUL,4113304,-52.382073258500000,-25.345685180600000
5171,LIDIANÓPOLIS,4113429,-51.639114704100002,-24.087170221400001
5172,LINDOESTE,4113452,-53.558054014500001,-25.261324171799998
5173,LOANDA,4113502,-53.071252968400003,-22.949132035200002
5174,LOBATO,4113601,-51.987237976000003,-22.981759130699999
5175,LUIZIANA,4113734,-52.331142635500001,-24.349001591600000
5176,LUNARDELLI,4113759,-51.770984514399998,-24.080203302699999
5177,LUPIONÓPOLIS,4113809,-51.664480030800000,-22.727968134299999
5178,MAMBORÊ,4114005,-52.589073920099999,-24.361073569900000
5179,MANDAGUAÇU,4114104,-52.055832772599999,-23.278667789099998
5180,MANDAGUARI,4114203,-51.706699619600002,-23.482005573700000
5181,MANFRINÓPOLIS,4114351,-53.345259190999997,-26.095380587000001
5182,MANGUEIRINHA,4114401,-52.209281879800002,-26.033420828499999
5183,MANOEL RIBAS,4114500,-51.640404612700003,-24.489322232999999
5184,MARECHAL CÂNDIDO RONDON,4114609,-54.137358389600003,-24.571746941099999
5185,MARIA HELENA,4114708,-53.221504715000002,-23.582352250300001
5186,MARIALVA,4114807,-51.867852360500002,-23.530652472000000
5187,MARILENA,4115002,-53.064478651500004,-22.732814554299999
5188,MARILUZ,4115101,-53.210662673100003,-24.053657568599998
5189,MARINGÁ,4115200,-51.967804268999998,-23.400947629899999
5190,MARIÓPOLIS,4115309,-52.580758474200003,-26.336077427700001
5191,MARIPÁ,4115358,-53.791690909099998,-24.444853615000000
5192,MARMELEIRO,4115408,-53.093055553799999,-26.246478217699998
5193,MARQUINHO,4115457,-52.253237000699997,-25.101037588600001
5194,MARUMBI,4115507,-51.659577017799997,-23.754307220099999
5195,MATELÂNDIA,4115606,-53.906007122500000,-25.351046465600000
5196,MATO RICO,4115739,-52.211917419599999,-24.701462765199999
5197,MEDIANEIRA,4115804,-54.091920788700001,-25.263170964499999
5198,MERCEDES,4115853,-54.186874419799999,-24.433535194299999
5199,MIRADOR,4115903,-52.746143072000002,-23.202385308899999
5200,MIRASELVA,4116000,-51.485216610899997,-22.973112446100000
5201,MISSAL,4116059,-54.241280551499997,-25.095571566699999
5202,MOREIRA SALES,4116109,-53.005571489700003,-24.024439545500002
5203,MUNHOZ DE MELO,4116307,-51.734879637500001,-23.130271265899999
5204,NOSSA SENHORA DAS GRAÇAS,4116406,-51.798070144699999,-22.914078417399999
5205,NOVA ALIANÇA DO IVAÍ,4116505,-52.610611067400001,-23.169600040100001
5206,NOVA AURORA,4116703,-53.276981464899997,-24.502719093300001
5207,NOVA CANTU,4116802,-52.558510680600001,-24.659236695099999
5208,NOVA ESPERANÇA,4116901,-52.250893496600000,-23.191420403799999
5209,NOVA ESPERANÇA DO SUDOESTE,4116950,-53.257597022600002,-25.898433320199999
5210,NOVA LARANJEIRAS,4117057,-52.574788722900003,-25.225983501500000
5211,NOVA LONDRINA,4117107,-52.954771268000002,-22.786885592099999
5212,NOVA OLÍMPIA,4117206,-53.072166855799999,-23.426702943300000
5213,NOVA SANTA ROSA,4117222,-53.958538697000002,-24.440355072799999
5214,NOVA PRATA DO IGUAÇU,4117255,-53.378307624700000,-25.590800234800000
5215,NOVA TEBAS,4117271,-51.944457742700003,-24.459934205300002
5216,NOVO ITACOLOMI,4117297,-51.532814141599999,-23.780901980700001
5217,OURIZONA,4117404,-52.231345355800002,-23.459737856400000
5218,OURO VERDE DO OESTE,4117453,-53.909681906400003,-24.793795169399999
5219,PAIÇANDU,4117503,-52.122151072199998,-23.465098443900001
5220,PALMAS,4117602,-51.814358782299998,-26.451092779000000
5221,PALMITAL,4117800,-52.265723561400002,-24.875705192300000
5222,PALOTINA,4117909,-53.824040425400000,-24.274636101700001
5223,PARAÍSO DO NORTE,4118006,-52.635510889000003,-23.268090888100001
5224,PARANACITY,4118105,-52.144624887900001,-22.847296233100000
5225,PARANAPOEMA,4118303,-52.102677629200002,-22.660472106200000
5226,PARANAVAÍ,4118402,-52.510619527199999,-22.921258905900000
5227,PATO BRAGADO,4118451,-54.248096261699999,-24.634291609400002
5228,PATO BRANCO,4118501,-52.663208500099998,-26.169021943299999
5229,PEABIRU,4118808,-52.326672988900000,-23.931180537100001
5230,PEROBAL,4118857,-53.365076585700002,-23.923308897900000
5231,PÉROLA,4118907,-53.707063489100001,-23.830794347099999
5232,PÉROLA D'OESTE,4119004,-53.758892220800000,-25.849865744399999
5233,PINHAL DE SÃO BENTO,4119251,-53.478025879299999,-26.016007642400002
5234,PITANGA,4119608,-51.780414270000001,-24.691093435399999
5235,PITANGUEIRAS,4119657,-51.572448857900000,-23.209243586700001
5236,PLANALTINA DO PARANÁ,4119707,-52.934520767999999,-23.091656329199999
5237,PLANALTO,4119806,-53.707769667299999,-25.737233760399999
5238,PORTO BARREIRO,4120150,-52.382197268100001,-25.584638852400001
5239,PORTO RICO,4120200,-53.313833825099998,-22.833096700500001
5240,PRANCHITA,4120358,-53.721190198899997,-25.966262818499999
5241,PRESIDENTE CASTELO BRANCO,4120408,-52.149374885999997,-23.263797596800000
5242,QUARTO CENTENÁRIO,4120655,-53.155332483400002,-24.303143929099999
5243,QUATRO PONTES,4120853,-53.976534430599997,-24.571741901500001
5244,QUEDAS DO IGUAÇU,4120903,-52.954998935399999,-25.457414629500001
5245,QUERÊNCIA DO NORTE,4121000,-53.521469022799998,-23.042436527100001
5246,QUINTA DO SOL,4121109,-52.140407698099999,-23.829706925600000
5247,RAMILÂNDIA,4121257,-54.076071448199997,-25.094361954499998
5248,RANCHO ALEGRE D'OESTE,4121356,-52.960823780600002,-24.290488648499998
5249,REALEZA,4121406,-53.543528072299999,-25.674400791200000
5250,RENASCENÇA,4121604,-52.950884584199997,-26.225142142799999
5251,RESERVA DO IGUAÇU,4121752,-51.963707519300002,-25.867781240500001
5252,RIO BONITO DO IGUAÇU,4122156,-52.608522700300000,-25.546611748000000
5253,RONCADOR,4122503,-52.261310237600000,-24.565856614400001
5254,RONDON,4122602,-52.804537352600001,-23.477678540900001
5255,SABÁUDIA,4122701,-51.584493976300003,-23.348693264100000
5256,SALGADO FILHO,4122800,-53.415410496900002,-26.141281350800000
5257,SALTO DO LONTRA,4123006,-53.287060443999998,-25.775389406900000
5258,SANTA CRUZ DE MONTE CASTELO,4123303,-53.362940047999999,-23.084949929699999
5259,SANTA FÉ,4123402,-51.838760947099999,-23.063072524500001
5260,SANTA HELENA,4123501,-54.306005225699998,-24.888562351600001
5261,SANTA INÊS,4123600,-51.903217842099998,-22.703279197400001
5262,SANTA ISABEL DO IVAÍ,4123709,-53.240716248100000,-23.114497456799999
5263,SANTA IZABEL DO OESTE,4123808,-53.423039639800002,-25.783583135699999
5264,SANTA LÚCIA,4123824,-53.553519965699998,-25.389324344100000
5265,SANTA MARIA DO OESTE,4123857,-51.926321158199997,-24.910732241200002
5266,SANTA MÔNICA,4123956,-53.109196428799997,-23.154352917699999
5267,SANTA TEREZA DO OESTE,4124020,-53.606015323100003,-25.036609255599998
5268,SANTA TEREZINHA DE ITAIPU,4124053,-54.427373173699998,-25.456644691499999
5269,SANTO ANTÔNIO DO CAIUÁ,4124202,-52.356118342599999,-22.699010906300000
5270,SANTO ANTÔNIO DO SUDOESTE,4124400,-53.633207163100003,-26.066613389899999
5271,SANTO INÁCIO,4124509,-51.808725610899998,-22.724966142500001
5272,SÃO CARLOS DO IVAÍ,4124608,-52.480459396999997,-23.342174250900001
5273,SÃO JOÃO,4124806,-52.793054189700001,-25.774044959600001
5274,SÃO JOÃO DO CAIUÁ,4124905,-52.330700485900003,-22.838219548200001
5275,SÃO JOÃO DO IVAÍ,4125001,-51.848082274399999,-23.992635491200001
5276,SÃO JORGE D'OESTE,4125209,-52.940054170899998,-25.655898238500001
5277,SÃO JORGE DO IVAÍ,4125308,-52.316915344400002,-23.435030667700001
5278,SÃO JORGE DO PATROCÍNIO,4125357,-53.947731788299997,-23.738598657699999
5279,SÃO JOSÉ DAS PALMEIRAS,4125456,-54.119571522199998,-24.815472032799999
5280,SÃO MANOEL DO PARANÁ,4125555,-52.612408540799997,-23.372318054699999
5281,SÃO MIGUEL DO IGUAÇU,4125704,-54.262028625699998,-25.387489325400001
5282,SÃO PEDRO DO IGUAÇU,4125753,-53.890731449100002,-24.906504172799998
5283,SÃO PEDRO DO IVAÍ,4125803,-51.871791281400000,-23.845548291899998
5284,SÃO PEDRO DO PARANÁ,4125902,-53.181264547700003,-22.784962635199999
5285,SÃO TOMÉ,4126108,-52.538784208899997,-23.524490608499999
5286,SARANDI,4126256,-51.867064422900000,-23.468277016100000
5287,SAUDADE DO IGUAÇU,4126272,-52.604368825100003,-25.713207856699999
5288,SERRANÓPOLIS DO IGUAÇU,4126355,-54.027557523900001,-25.476954784600000
5289,SULINA,4126652,-52.718549718500000,-25.693354008299998
5290,TAMBOARA,4126702,-52.483848600100004,-23.198525214800000
5291,TAPEJARA,4126801,-52.890294539199999,-23.658457711299999
5292,TAPIRA,4126900,-53.134085314099998,-23.329103713900000
5293,TERRA BOA,4127205,-52.388058568200002,-23.696671404400000
5294,TERRA RICA,4127304,-52.681652319299999,-22.729411992799999
5295,TERRA ROXA,4127403,-54.062779209100000,-24.208713617000001
5296,TOLEDO,4127700,-53.777547698699998,-24.704868922999999
5297,TRÊS BARRAS DO PARANÁ,4127858,-53.224627316099998,-25.438871751000001
5298,TUNEIRAS DO OESTE,4127908,-52.843493547999998,-23.879224086699999
5299,TUPÃSSI,4127957,-53.508971257299997,-24.642437045400001
5300,UBIRATÃ,4128005,-53.021666959999997,-24.504933381400001
5301,UMUARAMA,4128104,-53.414672963599998,-23.679762347899999
5302,UNIFLOR,4128302,-52.109113243400003,-23.067021763900001
5303,VERA CRUZ DO OESTE,4128559,-53.920460441700001,-25.007371785899998
5304,VERÊ,4128609,-52.958381180499998,-25.875089599599999
5305,ALTO PARAÍSO,4128625,-53.824645863199997,-23.538838589800001
5306,VIRMOND,4128658,-52.236812048399997,-25.410122668800000
5307,VITORINO,4128708,-52.807796926100004,-26.281219840599999
5308,XAMBRÊ,4128807,-53.591952906400003,-23.735748505800000
5309,ABATIÁ,4100103,-50.309609415899999,-23.307150686300002
5310,ADRIANÓPOLIS,4100202,-48.821206188500000,-24.783451975900000
5311,AGUDOS DO SUL,4100301,-49.311246091699999,-26.027756051200001
5312,ALMIRANTE TAMANDARÉ,4100400,-49.323638937399998,-25.296389906600002
5313,ALVORADA DO SUL,4100806,-51.255064908100003,-22.810644587399999
5314,ANDIRÁ,4101101,-50.271559683000000,-23.017946108899999
5315,ANTONINA,4101200,-48.722412778500001,-25.305140111499998
5316,ANTÔNIO OLINTO,4101309,-50.128416991000002,-25.959972267600001
5317,ARAPOTI,4101606,-49.975979407200001,-24.092819783200000
5318,ARAUCÁRIA,4101804,-49.441488001899998,-25.608605993000001
5319,ASSAÍ,4101903,-50.875553558299998,-23.405430078700000
5320,BALSA NOVA,4102307,-49.688652364100001,-25.521809567399998
5321,BANDEIRANTES,4102406,-50.346443692999998,-23.160881151800002
5322,BARRA DO JACARÉ,4102703,-50.159119708799999,-23.105786711099999
5323,BELA VISTA DO PARAÍSO,4102802,-51.235773298200002,-23.005053801500001
5324,BOCAIÚVA DO SUL,4103107,-48.936540514500003,-25.116386159699999
5325,CAMBARÁ,4103602,-50.082822593099998,-22.997001244800000
5326,CAMPINA GRANDE DO SUL,4104006,-48.844538547200003,-25.186497151699999
5327,CAMPO DO TENENTE,4104105,-49.656398739499998,-25.977848077099999
5328,CAMPO LARGO,4104204,-49.618737553199999,-25.292419796899999
5329,CAMPO MAGRO,4104253,-49.462702282800002,-25.289674748800000
5330,CARAMBEÍ,4104659,-50.151618740700002,-24.893570543700001
5331,CARLÓPOLIS,4104709,-49.712776196699998,-23.459702183000001
5332,CASTRO,4104907,-49.841671994999999,-24.799608691700001
5333,CERRO AZUL,4105201,-49.279716154500001,-24.875369228299999
5334,COLOMBO,4105805,-49.188483987399998,-25.306272916000001
5335,CONGONHINHAS,4106001,-50.503871654299999,-23.605706266799999
5336,CONSELHEIRO MAIRINCK,4106100,-50.129725689200001,-23.597353644799998
5337,CONTENDA,4106209,-49.526121503399999,-25.719123537500000
5338,CORNÉLIO PROCÓPIO,4106407,-50.623529157699998,-23.225788362799999
5339,CURITIBA,4106902,-49.288263444599998,-25.477891181600000
5340,CURIÚVA,4107009,-50.465586663099998,-24.013239681100000
5341,FAZENDA RIO GRANDE,4107652,-49.297417201700000,-25.676418521100000
5342,FERNANDES PINHEIRO,4107736,-50.510296373400003,-25.516610056899999
5343,FIGUEIRA,4107751,-50.430299486899997,-23.876180798200000
5344,GUAMIRANGA,4108957,-50.839682087699998,-25.170684177399998
5345,GUAPIRAMA,4109005,-50.076949589900003,-23.467983939300002
5346,GUARAQUEÇABA,4109500,-48.367164584400001,-25.234473136100000
5347,GUARATUBA,4109609,-48.768654130599998,-25.817635165999999
5348,IBAITI,4109708,-50.287443064999998,-23.778224072099999
5349,IBIPORÃ,4109807,-51.037760721200002,-23.236408340400001
5350,IMBAÚ,4110078,-50.741856602100000,-24.438504908999999
5351,IMBITUVA,4110102,-50.655406745299999,-25.225971571500001
5352,INÁCIO MARTINS,4110201,-51.197468594299998,-25.634339797700001
5353,IPIRANGA,4110508,-50.585613309499998,-24.988459444299998
5354,IRATI,4110706,-50.825610271700000,-25.488551607400002
5355,ITAMBARACÁ,4111001,-50.414009581800002,-22.982793708399999
5356,ITAPERUÇU,4111258,-49.490536118300000,-25.124900883999999
5357,IVAÍ,4111407,-50.859871290500003,-24.987178353800001
5358,JABOTI,4111704,-50.079775621000003,-23.718132270700000
5359,JACAREZINHO,4111803,-49.947417097200002,-23.150684398599999
5360,JAGUARIAÍVA,4112009,-49.705152839699998,-24.330788372499999
5361,JAPIRA,4112306,-50.163072571400001,-23.733335549100001
5362,JATAIZINHO,4112702,-50.924183329900004,-23.251151632500001
5363,JOAQUIM TÁVORA,4112801,-49.910311196400002,-23.456835483700001
5364,JUNDIAÍ DO SUL,4112900,-50.232169408399997,-23.473459025099999
5365,LAPA,4113205,-49.871090757099999,-25.770519635199999
5366,LEÓPOLIS,4113403,-50.711299857900002,-23.026636845100001
5367,LONDRINA,4113700,-51.110376576100002,-23.514251957999999
5368,MALLET,4113908,-50.856207454600003,-25.887060636800001
5369,MANDIRITUBA,4114302,-49.322285991699999,-25.842379371800000
5370,MATINHOS,4115705,-48.554766159800003,-25.761712234499999
5371,MAUÁ DA SERRA,4115754,-51.180256396300003,-23.911072019199999
5372,MORRETES,4116208,-48.856022056599997,-25.518349636899998
5373,NOVA AMÉRICA DA COLINA,4116604,-50.706292573100001,-23.345395885300000
5374,NOVA FÁTIMA,4117008,-50.538469750799997,-23.418505169399999
5375,NOVA SANTA BÁRBARA,4117214,-50.742132282999997,-23.593632756600002
5376,ORTIGUEIRA,4117305,-50.946955827799997,-24.135070974800001
5377,PALMEIRA,4117701,-50.057774730900000,-25.442625737499998
5378,PARANAGUÁ,4118204,-48.517610567699997,-25.526567430000000
5379,PAULA FREITAS,4118600,-50.860849926699998,-26.177393083599998
5380,PAULO FRONTIN,4118709,-50.748641299100001,-26.060841703700000
5381,PIÊN,4119103,-49.453199546299999,-26.090710774800002
5382,PINHAIS,4119152,-49.155607485899999,-25.419895575100000
5383,PINHALÃO,4119202,-50.061311071299997,-23.903520156399999
5384,PIRAÍ DO SUL,4119400,-49.937684380299999,-24.470138917700002
5385,PIRAQUARA,4119509,-49.052308605500002,-25.472436253700000
5386,PONTA GROSSA,4119905,-50.080793332799999,-25.139698573800001
5387,PONTAL DO PARANÁ,4119954,-48.475101266199999,-25.636650725900001
5388,PORTO AMAZONAS,4120101,-49.895281312800002,-25.529760985300001
5389,PORTO VITÓRIA,4120309,-51.222260033500000,-26.227650652299999
5390,PRIMEIRO DE MAIO,4120507,-51.074104110699999,-22.862203719699998
5391,PRUDENTÓPOLIS,4120606,-51.097703316400001,-25.129079341899999
5392,QUATIGUÁ,4120705,-49.931900526299998,-23.562115424700000
5393,QUATRO BARRAS,4120804,-48.994367654300000,-25.368654728300001
5394,QUITANDINHA,4121208,-49.481472181000001,-25.910519488399999
5395,RANCHO ALEGRE,4121307,-50.919374748499997,-23.079955276400000
5396,REBOUÇAS,4121505,-50.620924922500002,-25.658530993399999
5397,RESERVA,4121703,-50.956530897400000,-24.595497608500001
